,Price,Stock
0,13.59,0
1,13.45,0
2,13.58,0
3,13.58,0
4,13.57,0
5,13.57,0
6,13.57,0
7,13.48,0
8,13.46,0
9,13.44,0
10,13.56,0
11,13.51,0
12,13.57,0
13,13.47,0
14,13.44,0
15,13.42,0
16,13.28,0
17,13.35,0
18,13.35,0
19,13.26,0
20,13.2,0
21,13.12,0
22,13.08,0
23,13.17,0
24,13.17,0
25,13.2,0
26,13.21,0
27,13.08,0
28,13.17,0
29,13.07,0
30,13.1,0
31,13.0,0
32,13.03,0
33,13.0,0
34,12.86,0
35,12.77,0
36,12.67,0
37,12.73,0
38,12.72,0
39,12.79,0
40,12.8,0
41,12.71,0
42,12.63,0
43,12.7,0
44,12.71,0
45,12.77,0
46,12.83,0
47,12.91,0
48,12.97,0
49,12.91,0
50,12.94,0
51,13.02,0
52,13.17,0
53,13.26,0
54,13.16,0
55,13.25,0
56,13.38,0
57,13.33,0
58,13.32,0
59,13.4,0
60,13.47,0
61,13.31,0
62,13.43,0
63,13.32,0
64,13.37,0
65,13.37,0
66,13.41,0
67,13.4,0
68,13.48,0
69,13.4,0
70,13.48,0
71,13.46,0
72,13.43,0
73,13.59,0
74,13.77,0
75,13.83,0
76,13.69,0
77,13.7,0
78,13.78,0
79,13.77,0
80,13.92,0
81,14.0,0
82,14.0,0
83,13.97,0
84,13.93,0
85,14.11,0
86,14.09,0
87,14.22,0
88,14.23,0
89,14.16,0
90,14.11,0
91,14.14,0
92,14.17,0
93,14.01,0
94,14.02,0
95,14.08,0
96,14.13,0
97,14.37,0
98,14.33,0
99,14.17,0
100,14.19,0
101,14.28,0
102,14.26,0
103,14.39,0
104,14.45,0
105,14.5,0
106,14.75,0
107,14.81,0
108,14.75,0
109,14.79,0
110,14.57,0
111,14.62,0
112,14.71,0
113,14.54,0
114,14.6,0
115,14.65,0
116,14.61,0
117,14.71,0
118,14.72,0
119,14.6,0
120,14.61,0
121,14.65,0
122,14.68,0
123,14.68,0
124,14.55,0
125,14.63,0
126,14.55,0
127,14.5,0
128,14.58,0
129,14.56,0
130,14.62,0
131,14.64,0
132,14.71,0
133,14.86,0
134,15.03,0
135,15.12,0
136,15.09,0
137,15.05,0
138,15.04,0
139,15.04,0
140,14.95,0
141,14.95,0
142,14.82,0
143,14.74,0
144,14.71,0
145,14.82,0
146,14.77,0
147,14.77,0
148,14.73,0
149,14.78,0
150,14.68,0
151,14.65,0
152,14.67,0
153,14.66,0
154,14.55,0
155,14.52,0
156,14.61,0
157,14.69,0
158,14.84,0
159,14.74,0
160,14.75,0
161,14.71,0
162,14.71,0
163,14.75,0
164,14.85,0
165,14.8,0
166,14.73,0
167,14.76,0
168,14.85,0
169,14.84,0
170,14.91,0
171,14.98,0
172,15.01,0
173,15.02,0
174,14.89,0
175,14.78,0
176,14.9,0
177,14.91,0
178,15.01,0
179,15.13,0
180,15.24,0
181,15.11,0
182,15.19,0
183,15.12,0
184,14.99,0
185,14.86,0
186,14.86,0
187,14.91,0
188,14.86,0
189,14.84,0
190,14.86,0
191,14.89,0
192,15.01,0
193,15.07,0
194,15.04,0
195,15.22,0
196,15.08,0
197,15.07,0
198,15.22,0
199,15.22,0
200,15.21,0
201,15.3,0
202,15.53,0
203,15.56,0
204,15.41,0
205,15.36,0
206,15.33,0
207,15.43,0
208,15.4,0
209,15.24,0
210,15.21,0
211,15.13,0
212,15.29,0
213,15.27,0
214,15.27,0
215,15.35,0
216,15.23,0
217,15.02,0
218,14.78,0
219,14.76,0
220,14.92,0
221,14.88,0
222,14.85,0
223,14.72,0
224,14.85,0
225,14.75,0
226,14.91,0
227,14.9,0
228,14.86,0
229,14.83,0
230,14.89,0
231,14.69,0
232,14.85,0
233,14.9,0
234,14.81,0
235,14.78,0
236,14.61,0
237,14.61,0
238,14.67,0
239,14.59,0
240,14.58,0
241,14.44,0
242,14.29,0
243,14.23,0
244,14.28,0
245,14.19,0
246,14.24,0
247,14.3,0
248,14.26,0
249,14.36,0
250,14.52,0
251,14.43,0
252,14.46,0
253,14.54,0
254,14.47,0
255,14.41,0
256,14.37,0
257,14.38,0
258,14.49,0
259,14.38,0
260,14.41,0
261,14.45,0
262,14.11,0
263,14.16,0
264,14.23,0
265,14.2,0
266,14.17,0
267,14.09,0
268,14.04,0
269,14.13,0
270,14.13,0
271,14.09,0
272,13.94,0
273,14.04,0
274,14.02,0
275,13.99,0
276,13.98,0
277,14.16,0
278,14.26,0
279,14.28,0
280,14.21,0
281,14.27,0
282,14.2,0
283,14.08,0
284,14.11,0
285,14.2,0
286,14.03,0
287,14.02,0
288,13.85,0
289,13.78,0
290,13.77,0
291,13.78,0
292,13.78,0
293,13.75,0
294,13.69,0
295,13.7,0
296,13.69,0
297,13.58,0
298,13.62,0
299,13.67,0
300,13.54,0
301,13.57,0
302,13.57,0
303,13.65,0
304,13.57,0
305,13.44,0
306,13.55,0
307,13.51,0
308,13.43,0
309,13.34,0
310,13.27,0
311,13.3,0
312,13.39,0
313,13.21,0
314,13.26,0
315,13.27,0
316,13.31,0
317,13.28,0
318,13.18,0
319,13.06,0
320,13.23,0
321,13.14,0
322,13.1,0
323,13.09,0
324,13.15,0
325,13.2,0
326,13.19,0
327,13.13,0
328,13.15,0
329,13.01,0
330,13.05,0
331,13.23,0
332,13.29,0
333,13.31,0
334,13.33,0
335,13.34,0
336,13.34,0
337,13.31,0
338,13.25,0
339,13.4,0
340,13.45,0
341,13.59,0
342,13.33,0
343,13.38,0
344,13.43,0
345,13.23,0
346,13.2,0
347,13.26,0
348,13.11,0
349,13.21,0
350,13.26,0
351,13.3,0
352,13.4,0
353,13.38,0
354,13.38,0
355,13.4,0
356,13.37,0
357,13.31,0
358,13.22,0
359,13.22,0
360,13.18,0
361,13.15,0
362,13.2,0
363,13.24,0
364,13.2,0
365,13.16,0
366,13.11,0
367,13.03,0
368,13.0,0
369,13.15,0
370,13.13,0
371,13.13,0
372,13.05,0
373,13.07,0
374,13.21,0
375,13.21,0
376,13.05,0
377,13.09,0
378,13.05,0
379,13.14,0
380,13.15,0
381,13.12,0
382,13.15,0
383,13.04,0
384,13.05,0
385,13.02,0
386,13.08,0
387,13.07,0
388,12.97,0
389,13.04,0
390,13.1,0
391,13.17,0
392,13.26,0
393,13.13,0
394,13.15,0
395,13.12,0
396,13.06,0
397,13.04,0
398,12.96,0
399,12.89,0
400,12.99,0
401,12.97,0
402,12.93,0
403,12.87,0
404,12.92,0
405,12.93,0
406,12.98,0
407,12.89,0
408,12.89,0
409,12.99,0
410,13.02,0
411,12.96,0
412,12.94,0
413,12.89,0
414,13.0,0
415,13.03,0
416,12.91,0
417,13.0,0
418,12.95,0
419,12.85,0
420,13.0,0
421,13.08,0
422,12.99,0
423,12.96,0
424,12.85,0
425,12.94,0
426,12.9,0
427,13.0,0
428,12.96,0
429,12.93,0
430,12.82,0
431,12.83,0
432,12.99,0
433,13.07,0
434,13.07,0
435,13.05,0
436,13.14,0
437,13.1,0
438,13.07,0
439,13.13,0
440,13.28,0
441,13.36,0
442,13.35,0
443,13.39,0
444,13.42,0
445,13.45,0
446,13.49,0
447,13.45,0
448,13.51,0
449,13.54,0
450,13.5,0
451,13.59,0
452,13.49,0
453,13.59,0
454,13.56,0
455,13.54,0
456,13.45,0
457,13.4,0
458,13.3,0
459,13.37,0
460,13.38,0
461,13.31,0
462,13.25,0
463,13.22,0
464,13.16,0
465,13.15,0
466,13.25,0
467,13.24,0
468,13.38,0
469,13.34,0
470,13.56,0
471,13.63,0
472,13.57,0
473,13.73,0
474,13.76,0
475,13.69,0
476,13.58,0
477,13.69,0
478,13.55,0
479,13.750256502926351,0
480,13.737092542350293,0
481,13.719311319589616,0
482,13.700157326459886,0
483,13.679212470948698,0
484,13.659000760912896,0
485,13.636094680130483,0
486,13.609668086469174,0
487,13.584212762117387,0
488,13.556990937888624,0
489,13.528838011920454,0
490,13.505032352209092,0
491,13.492158471345903,0
492,13.484960792064669,0
493,13.488049940168858,0
494,13.476186710298062,0
495,13.448570894598962,0
496,13.41272823661566,0
497,13.376870210170747,0
498,13.346814214587214,0
499,13.32521436572075,0
500,13.312122619450093,0
501,13.30579360753298,0
502,13.303669005036356,0
503,13.303155384063722,0
504,13.302109455466272,0
505,13.29903148442507,0
506,13.293040927946569,0
507,13.283799505233766,0
508,13.270522988140584,0
509,13.253660729527475,0
510,13.234212858229878,0
511,13.213284462690355,0
512,13.191839870214464,0
513,13.170593059360982,0
514,13.149989278912546,0
515,13.130234562307598,0
516,13.111363444924356,0
517,13.0933242328465,0
518,13.07603715851903,0
519,13.059422890990975,0
520,13.043402317613365,0
521,13.027887506335976,0
522,13.012781050801278,0
523,12.997962099015714,0
524,12.983308292701842,0
525,12.968689742162825,0
526,12.95399445846677,0
527,12.93912885554135,0
528,12.924034799560905,0
529,12.908693058118226,0
530,12.893124610036613,0
531,12.87738780744374,0
532,12.861570473238828,0
533,12.845780754238369,0
534,12.830130923166873,0
535,12.814731026068332,0
536,12.79967350292951,0
537,12.785031823292377,0
538,12.770854133665564,0
539,12.757167099639775,0
540,12.743973471820356,0
541,12.731263164654376,0
542,12.719015177488329,0
543,12.707198686078192,0
544,12.695786446332933,0
545,12.68475241482258,0
546,12.674075569063426,0
547,12.663737004101279,0
548,12.653734296783806,0
549,12.644056248217822,0
550,12.634721195772292,0
